1777837980444|13:53:00.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -390, "position_y": 470, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837981449|13:53:01.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 450, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837982453|13:53:02.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -350, "position_y": 450, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837983505|13:53:03.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -360, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837984397|13:53:04.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837985392|13:53:05.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837986403|13:53:06.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837987396|13:53:07.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837988394|13:53:08.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837989395|13:53:09.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837990404|13:53:10.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837991397|13:53:11.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837992408|13:53:12.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837993406|13:53:13.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837994401|13:53:14.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837995402|13:53:15.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837996296|13:53:16.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837997297|13:53:17.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837998296|13:53:18.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837999302|13:53:19.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838000301|13:53:20.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838001305|13:53:21.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838002331|13:53:22.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838003309|13:53:23.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838004306|13:53:24.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838005310|13:53:25.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838006308|13:53:26.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838007232|13:53:27.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838008208|13:53:28.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838009209|13:53:29.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838010226|13:53:30.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838011214|13:53:31.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
