ts	tid	pose	x	y	z	area	conf
2026-04-24 19:30:37	0	3	50	-20	0	12	60
2026-04-24 19:30:37	1	4	150	-10	0	255	60
2026-04-24 19:30:38	0	3	50	-20	0	12	60
2026-04-24 19:30:38	1	4	150	-10	0	255	60
2026-04-24 19:30:39	0	3	50	-20	0	12	60
2026-04-24 19:30:39	1	4	150	-10	0	255	60
2026-04-24 19:30:40	0	3	50	-20	0	12	60
2026-04-24 19:30:40	1	4	160	-10	0	255	60
2026-04-24 19:30:41	0	3	50	-20	0	12	60
2026-04-24 19:30:41	1	4	160	-10	0	255	60
2026-04-24 19:30:42	0	3	50	-20	0	12	60
2026-04-24 19:30:42	1	4	160	-10	0	255	60
2026-04-24 19:30:43	0	3	50	-20	0	12	60
2026-04-24 19:30:43	1	4	160	-10	0	255	60
2026-04-24 19:30:44	0	3	50	-20	0	12	60
2026-04-24 19:30:44	1	4	150	-10	0	255	60
2026-04-24 19:30:45	0	3	50	-20	0	12	60
2026-04-24 19:30:45	1	4	150	-10	0	255	60
2026-04-24 19:30:46	0	3	50	-20	0	12	60
2026-04-24 19:30:46	1	4	150	-10	0	255	60
2026-04-24 19:30:47	0	3	50	-20	0	12	60
2026-04-24 19:30:47	1	4	150	-10	0	255	60
2026-04-24 19:30:48	0	3	50	-20	0	12	60
2026-04-24 19:30:48	1	4	150	-10	0	255	60
2026-04-24 19:30:49	0	3	50	-20	0	12	60
2026-04-24 19:30:49	1	4	150	-10	0	255	60
2026-04-24 19:30:50	0	3	50	-20	0	12	60
2026-04-24 19:30:50	1	4	150	-10	0	255	60
2026-04-24 19:30:51	0	3	50	-20	0	12	60
2026-04-24 19:30:51	1	4	150	-10	0	255	60
2026-04-24 19:30:52	0	3	50	-10	0	12	60
2026-04-24 19:30:52	1	4	160	-20	0	255	60
2026-04-24 19:30:53	0	3	50	0	0	12	60
2026-04-24 19:30:53	1	4	170	-10	0	255	60
2026-04-24 19:30:54	0	3	50	-10	111	12	60
2026-04-24 19:30:54	1	4	170	-10	0	255	60
2026-04-24 19:30:55	0	3	50	-10	0	12	60
2026-04-24 19:30:55	1	4	170	-10	0	255	60
2026-04-24 19:30:56	0	3	50	-10	0	12	60
2026-04-24 19:30:56	1	4	170	-10	0	255	60
2026-04-24 19:30:57	0	3	50	-10	0	12	60
2026-04-24 19:30:57	1	4	170	-10	0	255	60
2026-04-24 19:30:58	0	3	50	-10	0	12	60
2026-04-24 19:30:58	1	4	170	-10	0	255	60
2026-04-24 19:30:59	0	3	50	-10	0	12	60
2026-04-24 19:30:59	1	4	170	-10	0	255	60
2026-04-24 19:31:00	0	3	50	-10	121	12	60
2026-04-24 19:31:00	1	4	170	-10	0	255	60
2026-04-24 19:31:01	0	3	50	-10	0	12	60
2026-04-24 19:31:01	1	4	170	-10	0	255	60
2026-04-24 19:31:02	0	3	50	-10	0	12	60
2026-04-24 19:31:02	1	4	170	-10	0	255	60
2026-04-24 19:31:03	0	3	50	-10	0	12	60
2026-04-24 19:31:03	1	4	170	-10	0	255	60
2026-04-24 19:31:04	0	3	50	-10	0	12	60
2026-04-24 19:31:04	1	4	170	-10	0	255	60
2026-04-24 19:31:05	0	3	50	-10	0	12	60
2026-04-24 19:31:05	1	4	170	-10	0	255	60
2026-04-24 19:31:06	0	3	50	-10	0	12	60
2026-04-24 19:31:06	1	4	170	-10	0	255	60
2026-04-24 19:31:07	0	3	50	-10	0	12	60
2026-04-24 19:31:07	1	4	170	-10	0	255	60
2026-04-24 19:31:08	0	3	50	-10	0	12	60
2026-04-24 19:31:08	1	4	170	-10	0	255	60
2026-04-24 19:31:09	0	3	50	-10	0	12	60
2026-04-24 19:31:09	1	4	170	-10	0	255	60
2026-04-24 19:31:10	0	3	50	-10	0	12	60
2026-04-24 19:31:10	1	4	170	-10	0	255	60
2026-04-24 19:31:11	0	3	50	-10	0	12	60
2026-04-24 19:31:11	1	4	170	-10	0	255	60
2026-04-24 19:31:12	0	3	50	-10	0	12	60
2026-04-24 19:31:12	1	4	170	-10	0	255	60
2026-04-24 19:31:13	0	3	50	-10	0	12	60
2026-04-24 19:31:13	1	4	170	-10	0	255	60
2026-04-24 19:31:14	0	3	50	-10	0	12	60
2026-04-24 19:31:14	1	4	170	-10	0	255	60
2026-04-24 19:31:15	0	3	50	0	0	12	60
2026-04-24 19:31:15	1	4	170	-10	0	255	60
2026-04-24 19:31:16	0	3	60	0	0	12	60
2026-04-24 19:31:16	1	4	170	-10	0	255	60
2026-04-24 19:31:17	0	3	60	0	0	12	60
2026-04-24 19:31:17	1	4	160	-20	114	255	60
2026-04-24 19:31:18	0	3	60	-10	60	12	60
2026-04-24 19:31:18	1	4	150	-30	0	255	60
2026-04-24 19:31:19	0	3	50	-20	50	12	60
2026-04-24 19:31:19	1	4	150	-30	0	255	60
2026-04-24 19:31:20	0	3	30	-20	0	12	60
2026-04-24 19:31:20	1	4	150	-30	0	255	60
2026-04-24 19:31:20	0	3	30	-20	53	12	60
2026-04-24 19:31:20	1	4	150	-20	0	255	60
2026-04-24 19:31:21	0	3	30	-20	98	12	60
2026-04-24 19:31:21	1	4	160	-30	0	255	60
2026-04-24 19:31:23	0	3	10	-20	0	12	60
2026-04-24 19:31:23	1	4	140	-40	0	255	60
2026-04-24 19:31:23	0	3	10	-40	59	12	60
2026-04-24 19:31:23	1	4	140	-40	0	255	60
2026-04-24 19:31:24	0	3	10	-50	0	12	60
2026-04-24 19:31:24	1	4	140	-50	0	255	60
2026-04-24 19:31:25	0	3	20	-30	62	12	60
2026-04-24 19:31:25	1	4	150	-30	0	255	60
2026-04-24 19:31:26	0	3	30	-10	67	12	60
2026-04-24 19:31:26	1	4	150	0	0	255	60
2026-04-24 19:31:27	0	3	30	0	80	12	60
2026-04-24 19:31:27	1	4	150	-20	0	255	60
2026-04-24 19:31:28	0	3	40	0	0	12	60
2026-04-24 19:31:28	1	4	150	0	0	255	60
2026-04-24 19:31:29	0	3	30	0	0	12	60
2026-04-24 19:31:29	1	4	150	-10	0	255	60
2026-04-24 19:31:30	0	3	40	0	64	12	60
2026-04-24 19:31:30	1	4	150	-10	0	255	60
2026-04-24 19:31:31	0	3	40	-10	83	12	60
2026-04-24 19:31:31	1	4	150	-10	0	255	60
2026-04-24 19:31:32	0	3	40	-10	0	12	60
2026-04-24 19:31:32	1	4	150	0	0	255	60
2026-04-24 19:31:33	0	3	30	0	0	12	60
2026-04-24 19:31:33	1	4	150	0	0	255	60
2026-04-24 19:31:34	0	3	40	0	0	12	60
2026-04-24 19:31:34	1	4	150	0	0	255	60
2026-04-24 19:31:35	0	3	30	0	73	12	60
2026-04-24 19:31:35	1	4	160	-10	0	255	60
2026-04-24 19:31:36	0	3	40	0	70	12	60
2026-04-24 19:31:36	1	4	160	-10	0	255	60
2026-04-24 19:31:37	0	3	40	-10	66	12	60
2026-04-24 19:31:37	1	4	150	-30	0	255	60
2026-04-24 19:31:38	0	3	40	-10	0	12	60
2026-04-24 19:31:38	1	4	150	-40	0	255	60
2026-04-24 19:31:39	0	3	40	-30	0	12	60
2026-04-24 19:31:39	1	4	150	-40	0	255	60
2026-04-24 19:31:40	0	3	30	-30	100	12	60
2026-04-24 19:31:40	1	4	150	-40	0	255	60
2026-04-24 19:31:41	0	3	40	-10	0	12	60
2026-04-24 19:31:41	1	4	150	-40	0	255	60
2026-04-24 19:31:42	0	3	50	-10	0	12	60
2026-04-24 19:31:42	1	4	150	-40	0	255	60
2026-04-24 19:31:43	0	3	50	-10	0	12	60
2026-04-24 19:31:43	1	4	150	-40	0	255	60
2026-04-24 19:31:44	0	3	50	-10	0	12	60
2026-04-24 19:31:44	1	4	150	-40	0	255	60
2026-04-24 19:31:45	0	3	30	-20	0	12	60
2026-04-24 19:31:45	1	4	150	-40	0	255	60
2026-04-24 19:31:46	0	3	30	-20	0	12	60
2026-04-24 19:31:46	1	4	150	-40	0	255	60
2026-04-24 19:31:47	0	3	30	-20	0	12	60
2026-04-24 19:31:47	1	4	150	-40	0	255	60
2026-04-24 19:31:48	0	3	30	-20	0	12	60
2026-04-24 19:31:48	1	4	150	-40	0	255	60
2026-04-24 19:31:49	0	3	30	-20	93	12	60
2026-04-24 19:31:49	1	4	150	-40	0	255	60
2026-04-24 19:31:50	0	3	50	-10	0	12	60
2026-04-24 19:31:50	1	4	150	-40	0	255	60
2026-04-24 19:31:51	0	3	50	-10	0	12	60
2026-04-24 19:31:51	1	4	150	-40	0	255	60
2026-04-24 19:31:52	0	3	50	-10	0	12	60
2026-04-24 19:31:52	1	4	150	-40	0	255	60
2026-04-24 19:31:53	0	3	50	-10	0	12	60
2026-04-24 19:31:53	1	4	150	-40	0	255	60
2026-04-24 19:31:54	0	3	50	-10	0	12	60
2026-04-24 19:31:54	1	4	150	-40	0	255	60
2026-04-24 19:31:55	0	3	50	-10	0	12	60
2026-04-24 19:31:55	1	4	150	-40	0	255	60
2026-04-24 19:31:56	0	3	50	-10	0	12	60
2026-04-24 19:31:56	1	4	150	-40	0	255	60
2026-04-24 19:31:57	0	3	50	-10	0	12	60
2026-04-24 19:31:57	1	4	150	-40	0	255	60
2026-04-24 19:31:59	0	3	50	-10	0	12	60
2026-04-24 19:31:59	1	4	150	-40	0	255	60
2026-04-24 19:31:59	0	3	50	-10	0	12	60
2026-04-24 19:31:59	1	4	150	-40	0	255	60
2026-04-24 19:32:00	0	3	50	-10	0	12	60
2026-04-24 19:32:00	1	4	150	-40	0	255	60
2026-04-24 19:32:01	0	3	50	-10	0	12	60
2026-04-24 19:32:01	1	4	150	-40	0	255	60
2026-04-24 19:32:02	0	3	50	-10	0	12	60
2026-04-24 19:32:02	1	4	150	-40	0	255	60
2026-04-24 19:32:03	0	3	50	-10	0	12	60
2026-04-24 19:32:03	1	4	150	-40	0	255	60
2026-04-24 19:32:04	0	3	50	-20	112	12	60
2026-04-24 19:32:04	1	4	140	-30	0	255	60
2026-04-24 19:32:05	0	3	50	-10	0	12	60
2026-04-24 19:32:05	1	4	140	-20	0	255	60
2026-04-24 19:32:06	0	3	40	-10	85	12	60
2026-04-24 19:32:06	1	4	150	-20	0	255	60
2026-04-24 19:32:07	0	3	40	-20	0	12	60
2026-04-24 19:32:07	1	4	150	-20	0	255	60
2026-04-24 19:32:08	0	3	40	-20	0	12	60
2026-04-24 19:32:08	1	4	150	-20	0	255	60
2026-04-24 19:32:09	0	3	40	-20	0	12	60
2026-04-24 19:32:09	1	4	150	-20	0	255	60
2026-04-24 19:32:10	0	3	40	-20	0	12	60
2026-04-24 19:32:10	1	4	150	-20	0	255	60
2026-04-24 19:32:11	0	3	40	-20	0	12	60
2026-04-24 19:32:11	1	4	150	-20	0	255	60
2026-04-24 19:32:12	0	3	40	-20	0	12	60
2026-04-24 19:32:12	1	4	150	-20	0	255	60
2026-04-24 19:32:13	0	3	40	-20	0	12	60
2026-04-24 19:32:13	1	4	150	-20	0	255	60
2026-04-24 19:32:14	0	3	40	-20	0	12	60
2026-04-24 19:32:14	1	4	150	-20	0	255	60
2026-04-24 19:32:15	0	3	40	-20	0	12	60
2026-04-24 19:32:15	1	4	150	-20	0	255	60
2026-04-24 19:32:16	0	3	40	-20	0	12	60
2026-04-24 19:32:16	1	4	150	-20	0	255	60
2026-04-24 19:32:17	0	3	40	-20	0	12	60
2026-04-24 19:32:17	1	4	150	-20	0	255	60
2026-04-24 19:32:18	0	3	40	-20	0	12	60
2026-04-24 19:32:18	1	4	150	-20	0	255	60
2026-04-24 19:32:19	0	3	40	-20	0	12	60
2026-04-24 19:32:19	1	4	150	-20	0	255	60
2026-04-24 19:32:20	0	3	40	-20	0	12	60
2026-04-24 19:32:20	1	4	150	-20	0	255	60
2026-04-24 19:32:21	0	3	40	-20	0	12	60
2026-04-24 19:32:21	1	4	150	-20	0	255	60
2026-04-24 19:32:22	0	3	40	-20	0	12	60
2026-04-24 19:32:22	1	4	150	-20	0	255	60
2026-04-24 19:32:23	0	3	40	-20	0	12	60
2026-04-24 19:32:23	1	4	150	-20	0	255	60
2026-04-24 19:32:24	0	3	40	-20	0	12	60
2026-04-24 19:32:24	1	4	150	-20	0	255	60
2026-04-24 19:32:25	0	3	40	-20	0	12	60
2026-04-24 19:32:25	1	4	150	-20	0	255	60
2026-04-24 19:32:26	0	3	40	-20	0	12	60
2026-04-24 19:32:26	1	4	150	-20	0	255	60
2026-04-24 19:32:27	0	3	40	-20	0	12	60
2026-04-24 19:32:27	1	4	150	-20	0	255	60
2026-04-24 19:32:28	0	3	40	-20	0	12	60
2026-04-24 19:32:28	1	4	150	-20	0	255	60
2026-04-24 19:32:29	0	3	40	-20	0	12	60
2026-04-24 19:32:29	1	4	150	-20	0	255	60
2026-04-24 19:32:30	0	3	40	-20	0	12	60
2026-04-24 19:32:30	1	4	150	-20	0	255	60
2026-04-24 19:32:31	0	3	40	-20	0	12	60
2026-04-24 19:32:31	1	4	150	-20	0	255	60
2026-04-24 19:32:32	0	3	40	-20	0	12	60
2026-04-24 19:32:32	1	4	150	-20	0	255	60
2026-04-24 19:32:33	0	3	40	-20	91	12	60
2026-04-24 19:32:33	1	4	150	-20	0	255	60
2026-04-24 19:32:34	0	3	50	-10	0	12	60
2026-04-24 19:32:34	1	4	130	-40	0	255	60
2026-04-24 19:32:35	0	3	50	-10	0	12	60
2026-04-24 19:32:35	1	4	140	-30	0	255	60
2026-04-24 19:32:36	0	3	50	0	65	12	60
2026-04-24 19:32:36	1	4	160	-30	0	255	60
2026-04-24 19:32:37	0	3	50	0	59	12	60
2026-04-24 19:32:37	1	4	160	-30	0	255	60
2026-04-24 19:32:38	0	3	50	0	0	12	60
2026-04-24 19:32:38	1	4	160	-30	0	255	60
2026-04-24 19:32:39	0	3	50	0	0	12	60
2026-04-24 19:32:39	1	4	160	-30	0	255	60
2026-04-24 19:32:40	0	3	50	0	0	12	60
2026-04-24 19:32:40	1	4	160	-30	0	255	60
2026-04-24 19:32:41	0	3	50	0	0	12	60
2026-04-24 19:32:41	1	4	160	-30	0	255	60
2026-04-24 19:32:42	0	3	40	0	57	12	60
2026-04-24 19:32:42	1	4	160	-10	0	255	60
2026-04-24 19:32:43	0	3	30	0	61	12	60
2026-04-24 19:32:43	1	4	170	0	0	255	60
2026-04-24 19:32:44	0	3	10	20	54	12	60
2026-04-24 19:32:44	1	4	150	30	0	255	60
2026-04-24 19:32:45	0	3	0	30	48	12	60
2026-04-24 19:32:45	1	4	150	40	0	255	60
2026-04-24 19:32:46	0	3	0	40	0	12	60
2026-04-24 19:32:46	1	4	150	40	0	255	60
2026-04-24 19:32:47	0	3	-10	40	0	12	60
2026-04-24 19:32:47	1	4	150	40	0	255	60
2026-04-24 19:32:48	0	3	-10	40	0	12	60
2026-04-24 19:32:48	1	4	150	40	0	255	60
2026-04-24 19:32:49	0	3	0	40	0	12	60
2026-04-24 19:32:49	1	4	140	40	0	255	60
2026-04-24 19:32:50	0	3	0	40	0	12	60
2026-04-24 19:32:50	1	4	130	40	0	255	60
2026-04-24 19:32:51	0	3	-10	50	0	12	60
2026-04-24 19:32:51	1	4	130	40	0	255	60
2026-04-24 19:32:52	0	3	-10	50	0	12	60
2026-04-24 19:32:52	1	4	130	40	0	255	60
2026-04-24 19:32:53	0	3	-10	40	48	12	60
2026-04-24 19:32:53	1	4	160	30	0	255	60
2026-04-24 19:32:54	0	3	0	20	0	12	60
2026-04-24 19:32:54	1	4	160	10	60	255	60
2026-04-24 19:32:55	0	3	10	10	67	12	60
2026-04-24 19:32:55	1	4	170	-10	0	255	60
2026-04-24 19:32:56	0	3	0	10	102	12	60
2026-04-24 19:32:56	1	4	150	0	0	255	60
2026-04-24 19:32:57	0	4	0	20	100	12	60
2026-04-24 19:32:57	1	4	160	40	0	255	60
2026-04-24 19:32:58	0	4	10	20	109	12	60
2026-04-24 19:32:58	1	4	140	30	0	255	60
2026-04-24 19:32:59	0	4	0	20	106	12	60
2026-04-24 19:32:59	1	4	140	20	0	255	60
2026-04-24 19:33:00	0	4	0	20	90	12	60
2026-04-24 19:33:00	1	4	180	20	0	255	60
2026-04-24 19:33:01	0	4	10	0	75	12	60
2026-04-24 19:33:01	1	4	170	0	0	255	60
2026-04-24 19:33:02	0	4	10	-10	0	12	60
2026-04-24 19:33:02	1	1	160	-30	101	255	60
2026-04-24 19:33:03	0	4	20	-10	123	12	60
2026-04-24 19:33:03	1	1	150	-30	0	255	60
2026-04-24 19:33:04	0	4	20	-30	0	12	60
2026-04-24 19:33:04	1	1	160	-30	0	255	60
2026-04-24 19:33:05	0	4	10	-10	88	12	60
2026-04-24 19:33:05	1	1	160	-10	0	255	60
2026-04-24 19:33:06	0	4	0	0	67	12	60
2026-04-24 19:33:06	1	1	160	10	0	255	60
2026-04-24 19:33:07	0	1	-20	10	71	12	60
2026-04-24 19:33:07	1	1	190	0	0	255	60
2026-04-24 19:33:08	0	1	-50	40	0	12	60
2026-04-24 19:33:08	1	4	190	0	0	255	60
2026-04-24 19:33:09	0	1	-60	60	0	12	60
2026-04-24 19:33:09	1	4	190	0	0	255	60
2026-04-24 19:33:10	0	4	-70	70	0	12	60
2026-04-24 19:33:10	1	4	180	0	0	255	60
2026-04-24 19:33:11	0	4	-70	70	0	12	60
2026-04-24 19:33:11	1	4	180	0	0	255	60
2026-04-24 19:33:12	0	4	-70	70	0	12	60
2026-04-24 19:33:12	1	4	180	0	0	255	60
2026-04-24 19:33:13	0	4	-70	70	0	12	60
2026-04-24 19:33:13	1	4	180	0	0	255	60
2026-04-24 19:33:14	0	4	-70	70	0	12	60
2026-04-24 19:33:14	1	4	180	0	0	255	60
2026-04-24 19:33:15	1	4	180	0	0	255	60
2026-04-24 19:33:16	1	4	180	0	0	255	60
2026-04-24 19:33:17	1	4	180	0	0	255	60
2026-04-24 19:33:18	1	4	180	0	0	255	60
2026-04-24 19:33:19	1	4	180	0	0	255	60
2026-04-24 19:33:20	1	4	180	0	0	255	60
2026-04-24 19:33:20	1	4	180	0	0	255	60
2026-04-24 19:33:21	1	4	180	0	0	255	60
2026-04-24 19:33:22	1	4	180	0	0	255	60
2026-04-24 19:33:23	1	4	180	0	0	255	60
2026-04-24 19:33:24	1	4	180	0	0	255	60
2026-04-24 19:33:25	1	4	180	0	0	255	60
2026-04-24 19:33:26	1	4	180	0	0	255	60
2026-04-24 19:33:27	1	4	180	0	0	255	60
2026-04-24 19:33:28	1	4	180	0	0	255	60
2026-04-24 19:33:29	1	4	180	0	0	255	60
2026-04-24 19:33:30	1	4	180	0	0	255	60
2026-04-24 19:33:31	1	4	180	0	0	255	60
2026-04-24 19:33:32	1	4	180	0	0	255	60
2026-04-24 19:33:33	1	4	180	0	0	255	60
2026-04-24 19:33:34	1	4	180	0	0	255	60
2026-04-24 19:33:35	1	4	180	0	0	255	60
2026-04-24 19:33:36	1	4	180	0	0	255	60
2026-04-24 19:33:37	1	4	180	0	0	255	60
2026-04-24 19:33:38	1	4	180	0	0	255	60
2026-04-24 19:33:39	1	4	180	0	0	255	60
2026-04-24 19:33:40	1	4	180	0	0	255	60
2026-04-24 19:33:41	1	4	180	0	0	255	60
2026-04-24 19:33:42	1	4	180	0	0	255	60
2026-04-24 19:33:43	1	4	180	0	0	255	60
2026-04-24 19:33:44	1	4	180	0	0	255	60
2026-04-24 19:33:45	1	4	180	0	0	255	60
2026-04-24 19:33:46	1	4	180	0	0	255	60
2026-04-24 19:33:47	1	4	180	0	0	255	60
2026-04-24 19:33:48	1	4	180	0	0	255	60
2026-04-24 19:33:49	1	4	180	0	0	255	60
2026-04-24 19:33:50	1	4	180	0	0	255	60
2026-04-24 19:33:51	1	4	180	0	0	255	60
2026-04-24 19:33:52	1	4	180	0	0	255	60
2026-04-24 19:33:53	1	4	180	0	0	255	60
2026-04-24 19:33:54	1	4	180	0	0	255	60
2026-04-24 19:33:55	1	4	180	0	0	255	60
2026-04-24 19:33:56	1	4	180	0	0	255	60
2026-04-24 19:33:58	1	4	180	0	0	255	60
2026-04-24 19:33:58	1	4	180	0	0	255	60
2026-04-24 19:33:59	1	4	180	0	0	255	60
(1370 rows)
