mdt	device_uid	topic_type	category	data_value
2026-05-04 00:09:36.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:37.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:38.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:39.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:40.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:41.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:42.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:43.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:44.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:45.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:46.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:47.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:48.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:49.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:50.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:51.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:52.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:53.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:54.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:55.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:56.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777874996750, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 60, "multi_person_duration": 0}]
2026-05-04 00:09:56.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:09:57.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:57.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:58.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:09:59.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:00.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:01.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:02.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:03.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:04.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:05.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:06.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:07.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:08.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:09.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:10.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:11.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:12.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:13.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:14.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:15.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:16.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:17.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:18.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:19.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:20.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:21.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:22.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:23.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:24.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:25.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:26.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:27.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:28.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:29.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:30.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:31.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:32.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:33.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:34.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:35.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:36.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:37.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:38.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:39.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:40.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:41.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:42.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:43.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:44.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:45.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:46.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:47.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:48.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:49.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:50.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:51.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:52.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:53.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:54.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:55.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:56.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:10:56.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875056261, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 60, "multi_person_duration": 0}]
2026-05-04 00:10:56.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 2, "track_id": 0, "bed_status": 0, "position_x": 0, "position_y": -60, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:57.000	4D8710D5CABB	event	number_people	[{"track_id": 10, "event_since": 1777875057266, "event_status": "start", "number_people": 0}]
2026-05-04 00:10:57.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:58.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:10:59.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:02.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:33.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:37.000	4D8710D5CABB	event	number_people	[{"track_id": 10, "event_since": 1777875097900, "event_status": "start", "number_people": 1}]
2026-05-04 00:11:38.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -40, "position_y": -10, "position_z": 103, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:38.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -60, "position_y": 10, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:39.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:40.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:41.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:42.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:43.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:44.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:45.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:46.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:47.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:48.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:49.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:50.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:51.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:52.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:53.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:54.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:55.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:56.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:11:56.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875116720, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 19, "multi_person_duration": 0}]
2026-05-04 00:11:56.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:57.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:58.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:11:59.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:00.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:01.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:02.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:03.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:04.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:05.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:06.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:07.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:08.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:09.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:10.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
